URI,Citation URI,Item Label,Project Label,Project URI,Context (1),Context (2),Context (3),Context (4),Context URI,Latitude (WGS-84),Longitude (WGS-84),Early BCE/CE,Late BCE/CE,Item Category,Published Date,Updated Date,Has type,Temporal Coverage,Spot Date End,Spot Date Start,Spot Date End Suffix,Spot Date Start Suffix,Spot Date Ceramic Class
"http://opencontext.org/subjects/478b8836-4482-4332-94f7-33d1a30d6fde","false","SD 511","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area F","Unit 5016","http://opencontext.org/subjects/92fe6064-ea37-4b00-a0fb-8ee9a92c25d8","41.88766461765268","12.719557258948585","-200","300","Pottery","2017-06-04T23:42:50Z","2018-01-31T08:29:14Z","","Roman Republican; Roman Imperial","300","200","AD","BC","Internal Red Slip Ware"
"http://opencontext.org/subjects/6bc70ef2-e5de-46b4-8178-801390b39761","false","SD 1449","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1176","http://opencontext.org/subjects/85261b4d-f579-491f-b5fd-c70eb476c76e","41.8877420488446","12.719571074168059","-600","-500","Pottery","2017-06-04T23:42:57Z","2018-01-31T08:23:47Z","","Roman Republican; Roman Imperial","500","600","BC","BC","Buccheroid Impasto"
"http://opencontext.org/subjects/e4168420-573c-4ae8-b691-5f56da3b2c8c","false","SD 3673","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1304","http://opencontext.org/subjects/e9f7831f-bdb8-4b53-abb5-9201d52a3f71","41.88778218440345","12.71960438555429","-600","-500","Pottery","2017-06-04T23:42:42Z","2018-01-31T08:24:18Z","","Roman Republican; Roman Imperial","500","600","BC","BC","Buccheroid Impasto"
"http://opencontext.org/subjects/e3ff515d-0545-4ad9-bb31-20ff1c1317ce","false","SD 1111","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1218","http://opencontext.org/subjects/133c956e-e020-4d64-8d6e-6a5e41af8de6","41.887773015463324","12.719607186749668","-630","-540","Pottery","2017-06-04T23:42:47Z","2018-01-31T08:19:15Z","","Roman Republican; Roman Imperial","540","630","BC","BC","Etrusco-corinthian"
"http://opencontext.org/subjects/049e3f78-f565-4e1b-b660-6d555348e83a","false","SD 3706","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1396","http://opencontext.org/subjects/5b2c141d-067b-49da-afba-1cd5a69e9261","41.88766768417561","12.719645190950759","-630","-540","Pottery","2017-06-04T23:42:11Z","2018-01-31T08:30:01Z","","Roman Republican; Roman Imperial","540","630","BC","BC","Etrusco-corinthian"
"http://opencontext.org/subjects/3add6463-bc19-481c-b5f3-3f6c3fc91346","false","SD 3623","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1214","http://opencontext.org/subjects/cbe06289-85f5-4192-90f6-d43fd5adcd73","41.88773999416076","12.719497298971715","-700","-400","Pottery","2017-06-04T23:43:29Z","2018-01-31T08:35:02Z","","Roman Republican; Roman Imperial","400","700","BC","BC","Painted Fineware"
"http://opencontext.org/subjects/53d96641-0d4e-4703-a91f-61384218d5db","false","SD 3649","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1279","http://opencontext.org/subjects/ba5caaf1-6319-49e9-a7e8-91dde1836789","41.88778368756553","12.719652448529791","-400","-300","Pottery","2017-06-04T23:43:14Z","2018-01-31T08:16:53Z","","Roman Republican; Roman Imperial","300","400","BC","BC","Genucilia Plate"
"http://opencontext.org/subjects/705fd121-0a12-46d0-b152-2e61fc72366c","false","SD 3657","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1279","http://opencontext.org/subjects/ba5caaf1-6319-49e9-a7e8-91dde1836789","41.88778368756553","12.719652448529791","-750","-600","Pottery","2017-06-04T23:43:14Z","2018-01-31T08:16:56Z","","Roman Republican; Roman Imperial","600","750","BC","BC","Italo Geometric"
"http://opencontext.org/subjects/9fb9b7ca-d03d-48df-9798-83db21c8bfd7","false","SD 1441","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1174","http://opencontext.org/subjects/3f221261-a384-4a99-96f6-f025198d381c","41.88771787217752","12.719491470866453","-400","-300","Pottery","2017-06-04T23:42:12Z","2018-01-31T08:19:35Z","","Roman Republican; Roman Imperial","300","400","BC","BC","Genucilia Plate"
"http://opencontext.org/subjects/b35ef9a7-732f-4d98-9681-b387a086587f","false","SD 514","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area F","Unit 5016","http://opencontext.org/subjects/92fe6064-ea37-4b00-a0fb-8ee9a92c25d8","41.88766461765268","12.719557258948585","1","500","Pottery","2017-06-04T23:42:50Z","2018-01-31T08:29:15Z","","Roman Republican; Roman Imperial","500","1","AD","AD","African Cookware"
"http://opencontext.org/subjects/346ae421-3192-4c04-a018-e9cacb70c7d2","false","SD 273","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1428","http://opencontext.org/subjects/12420475-1cfa-4110-bad0-27ec5055f11c","41.88773219506493","12.719660847600519","-400","-300","Pottery","2017-06-04T23:42:29Z","2018-01-31T08:34:51Z","","Roman Republican; Roman Imperial","300","400","BC","BC","Genucilia Plate"
"http://opencontext.org/subjects/b3645d75-25c3-4b4f-941e-f645221b5aee","false","SD 1442","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1174","http://opencontext.org/subjects/3f221261-a384-4a99-96f6-f025198d381c","41.88771787217752","12.719491470866453","-300","-100","Pottery","2017-06-04T23:42:12Z","2018-01-31T08:19:35Z","","Roman Republican; Roman Imperial","100","300","BC","BC","Italo Megarian"
"http://opencontext.org/subjects/33d788a3-22da-4868-a98f-045e5a923573","false","SD 1229","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1169","http://opencontext.org/subjects/75a18e8b-161b-4c24-a61c-a4cc12fb354f","41.88772115334123","12.719526991161791","75","200","Pottery","2017-06-04T23:42:59Z","2018-01-31T08:27:59Z","","Roman Republican; Roman Imperial","200","75","AD","AD","Roman Red Slip"
"http://opencontext.org/subjects/80f41030-b8a3-4dac-89d3-1ed40aaf9a35","false","SD 1051","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1180","http://opencontext.org/subjects/c88f9193-8157-4fda-96c6-0517f1e67f8c","41.88775133024571","12.71963698458005","-730","-500","Pottery","2017-06-04T23:42:25Z","2018-01-31T08:32:12Z","","Roman Republican; Roman Imperial","500","730","BC","BC","Impasto Rosso"
"http://opencontext.org/subjects/8bdafddf-1f22-4b77-84a2-31c16e9e92c2","false","SD 3668","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1300","http://opencontext.org/subjects/9ddc6830-736e-4c47-86d5-b6726d7ba310","41.8877952721338","12.71959260905959","-800","-500","Pottery","2017-06-04T23:42:39Z","2018-01-31T08:22:45Z","","Roman Republican; Roman Imperial","500","800","BC","BC","Impasto Rosso"
"http://opencontext.org/subjects/2ec017b1-4c90-4f67-a2a7-9d1b8fa781ad","false","SD 3601","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1203","http://opencontext.org/subjects/fe8d2498-2196-4d21-a4c5-ec34cdb1b34c","41.88769443973379","12.71957211249227","-800","-500","Pottery","2017-06-04T23:43:19Z","2018-01-31T08:22:24Z","","Roman Republican; Roman Imperial","500","800","BC","BC","Impasto Rosso"
"http://opencontext.org/subjects/d4ac76d5-fa49-4249-bc23-d4b714d6da1d","false","SD 3596","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1190","http://opencontext.org/subjects/ab32dff3-0ffa-4d41-a6c8-9e14333593df","41.887732419075206","12.719615039766362","-800","-500","Pottery","2017-06-04T23:42:56Z","2018-01-31T08:27:37Z","","Roman Republican; Roman Imperial","500","800","BC","BC","Impasto Rosso"
"http://opencontext.org/subjects/3e73f745-6a02-43f9-b2d2-d11114790beb","false","SD 1110","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1218","http://opencontext.org/subjects/133c956e-e020-4d64-8d6e-6a5e41af8de6","41.887773015463324","12.719607186749668","-800","-500","Pottery","2017-06-04T23:42:46Z","2018-01-31T08:19:15Z","","Roman Republican; Roman Imperial","500","800","BC","BC","Impasto Rosso"
"http://opencontext.org/subjects/ac457cdc-b219-45d8-ab2e-47d1e0111ece","false","SD 1059","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1204","http://opencontext.org/subjects/c43fa2ef-aa6f-4af3-8b8c-b9fe5ca75d9c","41.88775626871197","12.7196490051189","-730","-500","Pottery","2017-06-04T23:42:52Z","2018-01-31T08:26:09Z","","Roman Republican; Roman Imperial","500","730","BC","BC","Impasto Rosso"
"http://opencontext.org/subjects/4a171dcf-fb35-47c9-a90e-254c58bd7393","false","SD 105","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1439","http://opencontext.org/subjects/33589964-11e0-43c7-bbd2-c4c897b041a3","41.88774203517138","12.7196902467567","-800","-500","Pottery","2017-06-04T23:43:27Z","2018-01-31T08:22:12Z","","Roman Republican; Roman Imperial","500","800","BC","BC","Impasto Rosso"
"http://opencontext.org/subjects/835610bd-e0e7-4c9d-8286-bc0b6aa11b2e","false","SD 151","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1422","http://opencontext.org/subjects/6863c93d-3cf5-4f0d-afb0-01b4d3dd141c","41.88768142281143","12.71964004781819","-800","-500","Pottery","2017-06-04T23:42:37Z","2018-01-31T08:27:25Z","","Roman Republican; Roman Imperial","500","800","BC","BC","Impasto Rosso"
"http://opencontext.org/subjects/18c0e307-5ea8-46bc-ac88-d4e25098bf6d","false","SD 123","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1401","http://opencontext.org/subjects/c4665d9d-dcf8-4a6a-b30b-83a51294f8c1","41.88765930307773","12.71958471545349","-800","-500","Pottery","2017-06-04T23:42:32Z","2018-01-31T08:19:49Z","","Roman Republican; Roman Imperial","500","800","BC","BC","Impasto Rosso"
"http://opencontext.org/subjects/adfc300b-f342-42ee-960d-54e35ca6049a","false","SD 279","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1306","http://opencontext.org/subjects/b3c35176-26a4-48a9-933f-5f75bd0aef5b","41.887803079635084","12.719541477216014","-800","-500","Pottery","2017-06-04T23:42:22Z","2018-01-31T08:31:21Z","","Roman Republican; Roman Imperial","500","800","BC","BC","Impasto Rosso"
"http://opencontext.org/subjects/d77cb982-e211-4667-be7d-92364719c86f","false","SD 19","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1340","http://opencontext.org/subjects/c46f1540-29d8-402c-af90-24dca016e98b","41.887648490585335","12.719623373093444","-800","-500","Pottery","2017-06-04T23:43:18Z","2018-01-31T08:15:36Z","","Roman Republican; Roman Imperial","500","800","BC","BC","Impasto Rosso"
"http://opencontext.org/subjects/a255d95a-5b43-4c29-92e0-d028aa345e32","false","SD 26","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1320","http://opencontext.org/subjects/0a680f58-7903-49db-8481-14dd33a43908","41.887670064319835","12.719599828489242","-800","-500","Pottery","2017-06-04T23:43:10Z","2018-01-31T08:22:35Z","","Roman Republican; Roman Imperial","500","800","BC","BC","Impasto Rosso"
"http://opencontext.org/subjects/ea7065ed-05e0-4fc1-b7ad-5974327abea3","false","SD 98","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1437","http://opencontext.org/subjects/d6aa2181-50e6-4b21-b8ce-5177f496b4e8","41.88778382605498","12.719704289630503","-800","-500","Pottery","2017-06-04T23:42:55Z","2018-01-31T08:30:52Z","","Roman Republican; Roman Imperial","500","800","BC","BC","Impasto Rosso"
"http://opencontext.org/subjects/279e42a5-aba7-4d1b-ac15-4903fa9c6106","false","SD 1857","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1156","http://opencontext.org/subjects/8e5b9194-71f0-465b-a5f9-c9efe5e07fd8","41.88775300746025","12.719547065836569","-175","200","Pottery","2017-06-04T23:43:07Z","2018-01-31T08:31:32Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/6bd0f253-418b-44f6-a931-62f92547bbeb","false","SD 3685","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1384","http://opencontext.org/subjects/4919839f-17b6-4e2b-aad6-91a32044020f","41.887663003612595","12.719609315107887","-175","200","Pottery","2017-06-04T23:43:25Z","2018-01-31T08:17:46Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/8feb7ef4-abf5-442a-a304-63fde600fc49","false","SD 3658","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1279","http://opencontext.org/subjects/ba5caaf1-6319-49e9-a7e8-91dde1836789","41.88778368756553","12.719652448529791","-175","200","Pottery","2017-06-04T23:43:13Z","2018-01-31T08:16:57Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/f1d723bb-0f1b-4be1-bb80-ccfdbdddcdce","false","SD 1230","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1169","http://opencontext.org/subjects/75a18e8b-161b-4c24-a61c-a4cc12fb354f","41.88772115334123","12.719526991161791","-175","200","Pottery","2017-06-04T23:42:58Z","2018-01-31T08:27:59Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/4dfa5985-6c24-4227-a41b-139722f44f1f","false","SD 1115","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1218","http://opencontext.org/subjects/133c956e-e020-4d64-8d6e-6a5e41af8de6","41.887773015463324","12.719607186749668","-175","200","Pottery","2017-06-04T23:42:45Z","2018-01-31T08:19:16Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/42f19dc7-947d-4ea0-968c-80802d13805a","false","SD 1213","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1135","http://opencontext.org/subjects/4eaef030-e307-4513-83dc-25cdb203b52a","41.88770993312857","12.719540448627981","-175","200","Pottery","2017-06-04T23:42:24Z","2018-01-31T08:26:37Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/ffafd059-b20d-4f57-94c2-9ef4ca5324d7","false","SD 1839","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1277","http://opencontext.org/subjects/cfb854f5-80bb-4497-9804-8a9801f5d5fe","41.887751570798564","12.719615326043872","-175","200","Pottery","2017-06-04T23:43:05Z","2018-01-31T08:25:42Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/5d26c181-1583-4ad3-9d96-a00604dc3e7f","false","SD 1040","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1177","http://opencontext.org/subjects/79e61335-cdcf-4f03-ada7-3e72b25c8e59","41.88769574159116","12.719563383383736","-400","-50","Pottery","2017-06-04T23:43:06Z","2018-01-31T08:16:11Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/d3857f56-d1e1-473d-8131-2b5d1bd87700","false","SD 3581","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1162","http://opencontext.org/subjects/98014789-c3a6-48c6-9da8-8598d1c026eb","41.88768286105927","12.719540897587173","-400","-50","Pottery","2017-06-04T23:42:32Z","2018-01-31T08:15:48Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/76404179-b940-494e-ae4b-eccc5f10280a","false","SD 1451","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1176","http://opencontext.org/subjects/85261b4d-f579-491f-b5fd-c70eb476c76e","41.8877420488446","12.719571074168059","-400","-50","Pottery","2017-06-04T23:42:58Z","2018-01-31T08:23:47Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/58b544ca-902a-4c8b-9bec-d72f79e1cd52","false","SD 3675","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1304","http://opencontext.org/subjects/e9f7831f-bdb8-4b53-abb5-9201d52a3f71","41.88778218440345","12.71960438555429","-400","-50","Pottery","2017-06-04T23:42:42Z","2018-01-31T08:24:19Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/d4aaefc8-916c-4a25-95d6-51ae1c00d265","false","SD 1855","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1156","http://opencontext.org/subjects/8e5b9194-71f0-465b-a5f9-c9efe5e07fd8","41.88775300746025","12.719547065836569","-400","-50","Pottery","2017-06-04T23:43:07Z","2018-01-31T08:31:31Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/fb81dac6-a0b0-43a1-a384-95a9fad903a5","false","SD 1225","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1163","http://opencontext.org/subjects/f9a1135b-25fa-411e-a5d7-6e15e0949b7f","41.887736403205274","12.719575362747413","-400","-50","Pottery","2017-06-04T23:43:13Z","2018-01-31T08:17:26Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/45db2c21-5866-4a1c-8111-7e43110fb64d","false","SD 3604","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1203","http://opencontext.org/subjects/fe8d2498-2196-4d21-a4c5-ec34cdb1b34c","41.88769443973379","12.71957211249227","-400","-50","Pottery","2017-06-04T23:43:19Z","2018-01-31T08:22:26Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/bf3beab7-3c5f-4bae-9e18-340b0375501b","false","SD 3670","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1300","http://opencontext.org/subjects/9ddc6830-736e-4c47-86d5-b6726d7ba310","41.8877952721338","12.71959260905959","-400","-50","Pottery","2017-06-04T23:42:39Z","2018-01-31T08:22:45Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/5d7c5db8-33f2-4be0-8f0d-8a29e6c875c8","false","SD 109","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1439","http://opencontext.org/subjects/33589964-11e0-43c7-bbd2-c4c897b041a3","41.88774203517138","12.7196902467567","-175","200","Pottery","2017-06-04T23:43:26Z","2018-01-31T08:22:14Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/1a66829e-d22f-4f17-b206-1316a27a4823","false","SD 512","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area F","Unit 5016","http://opencontext.org/subjects/92fe6064-ea37-4b00-a0fb-8ee9a92c25d8","41.88766461765268","12.719557258948585","-175","200","Pottery","2017-06-04T23:42:50Z","2018-01-31T08:29:14Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/2ddb0392-4023-46f6-a4c1-ddc6c8097e59","false","SD 3599","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1190","http://opencontext.org/subjects/ab32dff3-0ffa-4d41-a6c8-9e14333593df","41.887732419075206","12.719615039766362","-400","-50","Pottery","2017-06-04T23:42:57Z","2018-01-31T08:27:39Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/3fe00544-58bf-47ee-bdf9-136fd1005e8f","false","SD 1125","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1168","http://opencontext.org/subjects/413e21e7-1b6b-4d87-ba8c-ecb3b8cc36df","41.88777038147023","12.719595671146868","-400","-50","Pottery","2017-06-04T23:42:14Z","2018-01-31T08:27:47Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/72d88bd1-3fab-4cbd-ba51-a0fc4f33515d","false","SD 153","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1422","http://opencontext.org/subjects/6863c93d-3cf5-4f0d-afb0-01b4d3dd141c","41.88768142281143","12.71964004781819","-175","200","Pottery","2017-06-04T23:42:37Z","2018-01-31T08:27:27Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/f5c5eb46-0fac-4164-8b82-be6b814d5e97","false","SD 3647","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1275","http://opencontext.org/subjects/4ace3e77-68c6-4fd8-ac80-20ae6ef8ae80","41.887755800082246","12.71955936373644","-400","-50","Pottery","2017-06-04T23:43:12Z","2018-01-31T08:28:16Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/3440eb96-cf7e-4a31-afa6-389d4d6438d2","false","SD 3630","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1221","http://opencontext.org/subjects/3d8e6aaf-a2d3-4558-aea9-f510bd9d3400","41.88768198941815","12.719577458060657","-400","-50","Pottery","2017-06-04T23:43:03Z","2018-01-31T08:28:19Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/8a600e9e-61d1-4f2f-9d96-ee405af900bb","false","SD 126","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1401","http://opencontext.org/subjects/c4665d9d-dcf8-4a6a-b30b-83a51294f8c1","41.88765930307773","12.71958471545349","-175","200","Pottery","2017-06-04T23:42:33Z","2018-01-31T08:19:50Z","","Roman Republican; Roman Imperial","200","175","AD","BC","Thin Walled"
"http://opencontext.org/subjects/356e355a-5dbf-478b-80f6-3e5485f6669e","false","SD 3643","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1260","http://opencontext.org/subjects/5c7fad3c-fb36-4e15-8948-254114441f9d","41.88776554976438","12.719591945601188","-400","-50","Pottery","2017-06-04T23:42:45Z","2018-01-31T08:19:56Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/0c8cc3a0-5911-4384-8f37-1b764dbd73b9","false","SD 1241","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1242","http://opencontext.org/subjects/4d680e71-b622-42eb-9577-bd0eec2a8251","41.88774442934475","12.719486146888293","-400","-50","Pottery","2017-06-04T23:42:43Z","2018-01-31T08:20:39Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/ae56a07c-f69b-490a-8171-d82ee2141f0f","false","SD 1114","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1218","http://opencontext.org/subjects/133c956e-e020-4d64-8d6e-6a5e41af8de6","41.887773015463324","12.719607186749668","-400","-50","Pottery","2017-06-04T23:42:45Z","2018-01-31T08:19:16Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/8da4bf79-7225-43e2-8030-f7ce2bc1c957","false","SD 1216","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1135","http://opencontext.org/subjects/4eaef030-e307-4513-83dc-25cdb203b52a","41.88770993312857","12.719540448627981","-400","-50","Pottery","2017-06-04T23:42:23Z","2018-01-31T08:26:38Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/b1864915-e9c2-4e96-a6d3-e32255749628","false","SD 3594","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1189","http://opencontext.org/subjects/37253781-6e7c-4ddc-befa-eb81e0078a0a","41.887741798228234","12.719571247912159","-400","-50","Pottery","2017-06-04T23:42:20Z","2018-01-31T08:26:57Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
"http://opencontext.org/subjects/7824f0d2-79aa-4196-9a73-7d6ca10a017b","false","SD 1840","The Gabii Project","http://opencontext.org/projects/3585b372-8d2d-436c-9a4c-b5c10fce3ccd","Italy","Gabii","Area B","Unit 1277","http://opencontext.org/subjects/cfb854f5-80bb-4497-9804-8a9801f5d5fe","41.887751570798564","12.719615326043872","-400","-50","Pottery","2017-06-04T23:43:05Z","2018-01-31T08:25:42Z","","Roman Republican; Roman Imperial","50","400","BC","BC","Black Gloss"
